YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,7909,7909,,,,,Overall,Overall
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Crude Rate,57.5,57.5,,,53.8,61.4,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,,Average Annual Number,15,15,,,,,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Crude Rate,17,17,,,16.2,17.8,Gender,Female
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,,Average Annual Number,3097,3097,,,,,Overall,Overall
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Crude Rate,2.1,2.1,,,1.4,2.9,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,21,21,,,20.1,21.9,Gender,Female
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,208.9,208.9,,,206.9,211,Overall,Overall
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,,Average Annual Number,26,26,,,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,"per 100,000",Average Annual Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Age-adjusted Rate,1.4,1.4,,,1.2,1.7,Gender,Female
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,104.9,104.9,,,95.6,114.8,Race/Ethnicity,Hispanic
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Average Annual Crude Rate,562.6,562.6,,,558.6,566.7,Race/Ethnicity,"White, non-Hispanic"
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the lung and bronchus, mortality",,"per 100,000",Average Annual Age-adjusted Rate,58,58,,,56.9,59.1,Race/Ethnicity,"White, non-Hispanic"
2009,2009,OK,Oklahoma,"NVSS, Mortality",Overarching Conditions,Life expectancy at birth,,Years,Number,75.9,75.9,,,,,Overall,Overall
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,,Average Annual Number,41,41,,,,,Gender,Female
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,"per 100,000",Average Annual Age-adjusted Rate,13.9,13.9,,,13.3,14.5,Race/Ethnicity,"White, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,6733,6733,,,,,Race/Ethnicity,"White, non-Hispanic"
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the lung and bronchus, mortality",,"per 100,000",Average Annual Crude Rate,37.9,37.9,,,35.2,40.7,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,267,267,,,,,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,"per 100,000",Average Annual Crude Rate,72.6,72.6,,,61.8,84.9,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,"per 100,000",Average Annual Age-adjusted Rate,8.2,8.2,,,6,11,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,29.1,29.1,,,28.4,29.9,Overall,Overall
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Age-adjusted Rate,16.3,16.3,,,15.7,16.9,Race/Ethnicity,"White, non-Hispanic"
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,,Average Annual Number,714,714,,,,,Overall,Overall
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,,Average Annual Number,582,582,,,,,Race/Ethnicity,"White, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,31.3,31.3,,,30.4,32.2,Race/Ethnicity,"White, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Crude Rate,1.9,1.9,,,1.3,2.7,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Crude Rate,29.3,29.3,,,24.4,34.8,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Age-adjusted Rate,22.8,22.8,,,20,25.8,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,,Average Annual Number,59,59,,,,,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the prostate, mortality",,,Average Annual Number,38,38,,,,,Race/Ethnicity,"Black, non-Hispanic"
2009,2009,OK,Oklahoma,"NVSS, Mortality",Overarching Conditions,Life expectancy at birth,,Years,Number,78.5,78.5,,,,,Gender,Female
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Crude Rate,6.4,6.4,,,4.3,9.3,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the prostate, incidence",,"per 100,000",Average Annual Crude Rate,38.4,38.4,,,30.3,48,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,509,509,,,,,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,"per 100,000",Average Annual Age-adjusted Rate,8,8,,,4.9,12.3,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,,Average Annual Number,758,758,,,,,Gender,Male
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Crude Rate,1,1,,,0.6,1.7,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,40,40,,,38.8,41.4,Gender,Male
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,"per 100,000",Average Annual Crude Rate,4.5,4.5,,,4.1,4.8,Race/Ethnicity,"White, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the prostate, mortality",,"per 100,000",Average Annual Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the prostate, incidence",,"per 100,000",Average Annual Age-adjusted Rate,227.6,227.6,,,213.5,242.4,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,,Average Annual Number,1787,1787,,,,,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the prostate, mortality",,"per 100,000",Average Annual Crude Rate,2.5,2.5,,,1.6,3.8,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,,Average Annual Number,6,6,,,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Crude Rate,14.8,14.8,,,13.2,16.6,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,"per 100,000",Average Annual Age-adjusted Rate,97.7,97.7,,,83.6,113.6,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,226.9,226.9,,,223.9,230,Gender,Male
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the lung and bronchus, mortality",,,Average Annual Number,1058,1058,,,,,Gender,Female
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Age-adjusted Rate,71.6,71.6,,,70.5,72.8,Overall,Overall
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Age-adjusted Rate,13.8,13.8,,,13.1,14.5,Gender,Female
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the prostate, mortality",,"per 100,000",Average Annual Crude Rate,10.3,10.3,,,8.4,12.5,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the lung and bronchus, mortality",,,Average Annual Number,21,21,,,,,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Age-adjusted Rate,10.6,10.6,,,6.7,15.8,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Age-adjusted Rate,50,50,,,41,60.1,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,"per 100,000",Average Annual Age-adjusted Rate,4.7,4.7,,,4.3,5.2,Gender,Male
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Crude Rate,12.2,12.2,,,10.6,13.9,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,,Average Annual Number,4,4,,,,,Race/Ethnicity,Asian or Pacific Islander
2009,2009,OK,Oklahoma,"NVSS, Mortality",Overarching Conditions,Life expectancy at birth,,Years,Number,73.3,73.3,,,,,Gender,Male
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,,Average Annual Number,529,529,,,,,Race/Ethnicity,Hispanic
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Average Annual Age-adjusted Rate,540.9,540.9,,,527.1,555,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Age-adjusted Rate,2.9,2.9,,,1.9,4.1,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the colon and rectum (colorectal), mortality",,"per 100,000",Average Annual Age-adjusted Rate,20.7,20.7,,,19.7,21.6,Gender,Male
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Crude Rate,81,81,,,79.7,82.3,Overall,Overall
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,,Average Annual Number,181,181,,,,,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,20.8,20.8,,,18.3,23.4,Race/Ethnicity,American Indian or Alaska Native
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,491,491,,,,,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the prostate, incidence",,,Average Annual Number,2442,2442,,,,,Overall,Overall
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the prostate, mortality",,"per 100,000",Average Annual Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Crude Rate,3.7,3.7,,,3.4,4,Race/Ethnicity,"White, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,71,71,,,63.2,79.6,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Average Annual Age-adjusted Rate,623.8,623.8,,,610.2,637.6,Race/Ethnicity,American Indian or Alaska Native
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,"per 100,000",Average Annual Age-adjusted Rate,1.7,1.7,,,1.1,2.7,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the prostate, incidence",,"per 100,000",Average Annual Age-adjusted Rate,68.3,68.3,,,52.6,86.8,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,,Average Annual Number,449,449,,,,,Gender,Female
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,"per 100,000",Average Annual Age-adjusted Rate,13.5,13.5,,,13.1,14.1,Overall,Overall
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,230.7,230.7,,,227.6,233.9,Gender,Male
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Cancer of the lung and bronchus, incidence",,"per 100,000",Average Annual Age-adjusted Rate,78.4,78.4,,,73.2,83.9,Race/Ethnicity,"Black, non-Hispanic"
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,,Average Annual Number,1206,1206,,,,,Overall,Overall
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,158.9,158.9,,,156.5,161.2,Gender,Female
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the lung and bronchus, mortality",,"per 100,000",Average Annual Crude Rate,5.8,5.8,,,4.8,7,Race/Ethnicity,Hispanic
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the oral cavity or pharynx, incidence",,"per 100,000",Average Annual Age-adjusted Rate,11,11,,,9.1,13,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Average Annual Crude Rate,140.2,140.2,,,134.7,145.9,Race/Ethnicity,Hispanic
2010,2014,OK,Oklahoma,Death Certificate,Cancer,"Melanoma, mortality",,"per 100,000",Average Annual Crude Rate,3.4,3.4,,,3.1,3.6,Overall,Overall
2009,2013,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Average Annual Crude Rate,524.3,524.3,,,519.7,528.9,Gender,Male
2010,2014,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive melanoma, incidence",,,Average Annual Number,4,4,,,,,Race/Ethnicity,"Black, non-Hispanic"
2009,2013,OK,Oklahoma,Death Certificate,Cancer,"Cancer of the oral cavity and pharynx, mortality",,"per 100,000",Average Annual Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander
