ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
34991,/opr/t0001/e0803,stewardsusanmariasmithmckinney,Susan Maria Smith McKinney,Steward,F,Freeborn,Yes, ,Freeborn,,,"Her parents were Sylvanus Smith, a pork merchant, and Ann Springstead. She was of  mixed European, African, and Shinnecock Native American  ancestry",N/A,"Literate. Earned a MD in 1870 from New York Medical College for Women, graduating as valedictorian",Played music at the Bridge Street African Methodist Episcopal (AME) Church and the Brooklyn's Siloam Presbyterian Church.,,"The first African American woman to graduate from medical school in the state of New York, she practiced medicine for forty-eight years and was an advocate of women's suffrage,  presenter at the First Universal Race Congress in London in 1911, and church organist and choir director.",http://www.oxfordaasc.com/doc/opr/t0003/e0413/images/inline/t0003.steward-susan.01.jpg,,,,18,3,1847,,,,,,7,3,1918,,,,,,,Brooklyn,,New York,United States,,,,,,,Wilberforce,,Ohio,United States,Wilberforce University,,,United States,Physician,,,,,,,
34725,/opr/t0001/e0537,stewardtheophilusgould,Theophilus Gould,Steward,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,17,4,1843,,,,,,11,1,1924,,,,,,,Gouldtown,,New Jersey,United States,,,,,,,Wilberforce,,Ohio,United States,,,,United States,Educator , African Methodist Episcopal Clergy,,,,,,
39003,/opr/t0001/e5232,stewardwilliamhenry,William Henry,Steward,M,,Yes,Enslaved,His parents were freed before the Civil War. It appears that Steward was also freed at that time; he began attending private school,,,"His parents, Henry and Frances Steward, were enslaved in Kentucky but freed before the Civil War",No evidence of runaway,"Literate. Attended private school in Louisville, KY",Baptist,,"Free before 13th Amendment. Founded the American Baptist newspaper and edited it for 56-years, in addition to being the long-serving chairman of the board for the University in Louisville, and a leader in the National Afro-American Council and the Louisville branch of the NAACP",,,,,26,7,1847,,,,,,3,1,1935,,,,,,,Brandenburg,,Kentucky,United States,,,,,,,Louisville,,Kentucky,United States,,,,United States,Slave , Educator , Print Journalist,,,,,
37949,/opr/t0001/e3815,stewartcharley,Charley,Stewart,M,,No,Enslaved,Apparently emancipated after the Civil War,,,"The son of a free, mixed-race man named Charles Stewart, a sailor, and an enslaved woman, Sally Vaughan, who was owned by a man named Enoch Vaughan",No evidence of runaway,No evidence of literacy,Unknown,,"While enslaved he became a horse stable manager with some degree of autonomy, but experienced multiple family separations due to slave sales",,,,,,,1800,c.,,,,,,,,,,,,,,Pocahontas,,Virginia,United States,,,,,,,Franklin,,Louisiana,United States,,,,United States,Slave , Jockey , Racehorse Breeder / Trainer,,,,,
37951,/opr/t0001/e3817,stewartjohn,John,Stewart,M,,Yes,,,"Unknown status at birth, free before 1866",,unknown ,,,,,"Unknown  Status at Birth, free Before 13th Amendment",,,,,,,1785,,,,,,17,12,1823,,,,,,,,Powhatan County,Virginia,United States,,,,,,,Near Upper Sandusky,,Ohio,United States,,,,United States,Missionary , Methodist Episcopal Clergy,,,,,,
34726,/opr/t0001/e0538,stewartmariamiller,Maria Miller,Stewart,F,Freeborn,, ,Freeborn,Indentured for 10 years in CT,,Unknown ,N/A,Literate. No formal education but learned independently and through Sabbath school,evangelical Christian,,"A deeply religious abolitionist who was the first American woman to address a racially and sexually mixed audience publicly, Stewart also published Meditations by Mrs. Maria W. Stewart in 1879.",,,,,,,1803,c.,,,,,,,1879,,,,,,,Hartford,,Connecticut,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Educator , Black Nationalist , Essayist,,,,,
37953,/opr/t0001/e3819,stewartthomasmccants,Thomas McCants,Stewart,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,28,12,1853,,,,,,1,1,1923,,,,,,,Charleston,,South Carolina,United States,,,,,,,,,,U.S. Virgin Islands,,,,Virgin Islands,Educator , Jurist / Judge , Lawyer , African Methodist Episcopal Clergy,,,,
37954,/opr/t0001/e3821,stilljames,James,Still,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,9,4,1812,,,,,,,,1885,,,,,,,Indian Mills,,New Jersey,United States,,,,,,,Medford,,New Jersey,United States,,,,United States,Physician , Autobiographer / Memoirist,,,,,,
39310,/opr/t0001/e5542,stillpeter,Peter,Still,M,,Yes,Enslaved,"Purchased his own freedom in 1850, for a total of $500. He collected donations to purchase his family's freedom",,,"His father, Levin Steel, purchased his own freedom, and his mother, Sidney, later known as Charity, was enslaved",No evidence of runaway,No evidence of literacy,Unknown,,"Free before 13th Amendment. Dictated a narrative, which was written by Kate E. R. Pickard and published as The Kidnapped and the Ransomed (1856)",,,,,,,1801,c.,,,,,,,1868,c.,,,,,,,,Maryland,United States,,,,,,,,Burlington County,New Jersey,United States,,,,United States,Slave , Abolitionist,,,,,,
34727,/opr/t0001/e0539,stillwilliam,William,Still,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,7,10,1821,,,,,,14,7,1902,,,,,,,Shamong,,New Jersey,United States,,Medford,New Jersey, ,,,Philadelphia,,Pennsylvania,United States,,,,United States,Entrepreneur , Abolitionist,,,,,,
34729,/opr/t0001/e0541,stocktonbetsey,Betsey,Stockton,F,,Yes,Born enslaved,Emancipated by her owners after she converted to Christianity,,,Unknown,No evidence of runaway.,Literate. Received tutoring and learned from the Green family's large library,"Christian. Baptized as a Presbyterian, she later joined a Congregational mission to Hawaii",,"Free before 13th Amendment. Enslaved in the household of the President of the College of New Jersey, she was freed after converting to Christianity and later established schools in Hawaii, Canada, and in Princeton, NJ",,,,,,,1798,c.,,,,,24,10,1865,,,,,Possibly,,,,New Jersey,United States,,,,,,,Princeton,,New Jersey,United States,,,,United States,Domestic Servant , Slave , Educator , Missionary,,,,
37961,/opr/t0001/e3829,stradfordjb,J. B.,Stradford,M,,No (?),Enslaved,He was probably born into slavery. There is no indication that he was freed before the 13th Amendment,,,The son of Julius Caesar Stradford.,No evidence of runaway.,Literate. Studied at Oberlin College from 1882 to 1885 and Indianapolis Law School ,Unknown,,Stradford challenged Jim Crow segregation of Oklahoma street cars and tried to prevent lynchings. He was blamed for inciting a Tulsa race riot,,,,,,,1861,,,,,,,,1935,,,,,,,Versailles,,Kentucky,United States,,,,,,,Chicago,,Illinois,United States,,,,United States,Slave , Civil Rights Activist , Lawyer , Litigant,,,,
37962,/opr/t0001/e3830,strakerdavidaugustus,David Augustus,Straker,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1842,,,,,,,,1908,,,,,,,Bridgetown,,,Barbados,,,,,,,Detroit,,Michigan,United States,,,,United States,Educator , Lawyer , Political Activist , Essayist,,,,
37963,/opr/t0001/e3831,stringerthomasw,Thomas W.,Stringer,M,,Yes,,,"Unknown status at birth, free before 1866",,unknown ,,,,,"Unknown  Status at Birth, free Before 13th Amendment",,,,,,,1811,,,,,,23,8,1893,,,,,,,,,Maryland,United States,,,,,,,Vicksburg,,Mississippi,United States,,,,United States,State Legislator , Freemason , African Methodist Episcopal Clergy,,,,,
35457,/opr/t0001/e1272,belinda,Belinda,Sutton,F,,Yes,Enslaved,"Her owner, a Loyalist, fled to Britain before the Revolutionary War began. Belinda was functionally free and became legally free when Massachusetts courts struck down slaver in 1783 ",,YES,Unknown. She was born in a village near the Volta River in the region of West Africa known as the Gold Coast (modern-day Ghana),No evidence of runaway.,Illiterate,"As a child, she prayed to the Orisa of Yoruba spiritual tradition",,"Free before 13th Amendment. Petitioned the Massachusetts legislature for part of her former master's estate, in what some scholars have seen as the first call for reparations",,,,,,,1712,c.,,,,,,,,,,,,,,,,Gold Coast,Ghana,,,,,Place Unknown,,,,,,,,,,Slave , Civil Rights Activist,,,,,,
37974,/opr/t0001/e3844,swailsstephena,Stephen A.,Swails,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,23,2,1832,,,,,,17,5,1900,,,,,,,Columbia,,Pennsylvania,United States,,,,,,,Charleston,,South Carolina,United States,,,,United States,Mayor , State Legislator , Lawyer , Union Army Officer,,,,
37975,/opr/t0001/e3845,swanfrederickw,Frederick W.,Swan,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,,,1809,c.,,,,,,,1822,,,,,,,Northfield,,Massachusetts,United States,,,,,,,Northfield,,Massachusetts,United States,,,,United States,Autobiographer / Memoirist,,,,,,,
39006,/opr/t0001/e5235,sweeneyrobertaugustus,Robert Augustus,Sweeney,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,20,2,1853,,,,,,19,12,1890,,,,,,,,,,Montserrat,,,,,,,New York,,New York,United States,,,,United States,Medal of Honor Recipient , Sailor (Navy),,,,,,
37981,/opr/t0001/e3851,sykesthomasa,Thomas A.,Sykes,M,,No (?),Enslaved,Unknown. Nothing is known of his life or education prior to the Civil War.,,,"The mixed-race son of Jane Sykes, an enslaved woman, and an unnamed father.",No evidence of runaway.,Literate. Learned to read by the end of the Civil War,Unknown,,"His county's first African American member of the North Carolina House of Representatives, and later a political figure in Tennessee and a prohibitionist",,,,,,,1835,,,,,,,,1900,c.,,,,,,,Pasquotank County,North Carolina,United States,,,,,place unknown,,,,,,,,,,Slave , Merchant , State Legislator , Prohibitionist,,,,
37984,/opr/t0001/e3854,talbertnaomi,Naomi,Talbert,F,Freeborn,Yes, ,Freeborn,,,"One of three children of Elijah and Guilly Ann Bowman, who were free blacks from Ohio",N/A,"Literate. Privately tutored, then from age 12-17 she attended a school that had previously been all-white",Christian,,"Free before 13th Amendment. A poet and newspaper contributor who supported temperance, women's rights and children's rights and opposed segregation",,,,,3,3,1843,,,,,,,,,,,,,,,Michigan City,,Indiana,United States,,,,,place unknown,,,,,,,,,,Civil Rights Activist , Prohibitionist , Women's Rights Advocate , Poet,,,,
37986,/opr/t0001/e3856,tanneralethiabrowning,Alethia Browning,Tanner,F,,Yes,Enslaved,"Manumitted in 1810 after Joseph Daugherty in Washington, D.C. paid for and then emancipated her; she later paid back the sum needed to secure her freedom using money she earned operating a grocery stand",,,Parents' names are unknown. She was born as Alethia Browning,No evidence of runaway.,Apparently able to write her own name,African Methodism,,Free before 13th Amendment. Earned enough money from her grocery store to free over 20 people from slavery,,,,,,,,,Date unknown,,,,,,1864,,,,,,,,,Maryland,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Grocery Store Owner , Slave , Church Founder , Community Activist,,,,
34734,/opr/t0001/e0546,tannerbenjamintucker,Benjamin Tucker,Tanner,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,25,12,1835,,,,,,15,1,1923,,,,,,,Pittsburgh,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,African Methodist Episcopal Bishop,,,,,,,
34735,/opr/t0001/e0547,tannerhenryossawa,Henry Ossawa,Tanner,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment,,,,,21,6,1859,,,,,,25,5,1937,,,,,,,Pittsburgh,,Pennsylvania,United States,,,,,,,Paris,,,France,,,,France,Painter,,,,,,,
39111,/opr/t0001/e5341,tannersarahelizabeth,Sarah Elizabeth,Tanner,F,,Yes,Enslaved,"In 1843 her family escaped via the Underground Railroad and settled in Pittsburgh, PA.",,,Born in Virginia to Jefferson Miller and an unknown mother. Both parents were enslaved.,Fugitive Slave,"Literate. Attended the Allegheny Institute, a school for African Americans. Later worked as a teacher and wrote articles",African Methodist Episcopal Church,,"Free before 13th Amendment. A leader and president of the Women's Parent Mite Missionary Society (WPMMS), she was married to a bishop in the AME Church",,,,,,,1840,,,,,,2,8,1914,,,,,,,Winchester,,Virginia,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Slave , Clubwoman , Community Activist , Women's Rights Advocate,,,,
34995,/opr/t0001/e0807,tarrantcaesar,Caesar,Tarrant,M,,Yes,Born enslaved,"Fought as a patriot during the American Revolution, but was returned to slavery after the fighting ended. The Virginia General Assembly, however, intervened in 1789 to free Tarrant ",,,Unknown,No evidence of runaway,No evidence of literacy,Unknown,,"Free before 13th Amendment. A riverboat pilot during the Revolutionary War, Tarrant eventually gained his freedom but some of his descendants remained enslaved",,,,,,,1740,,,,,,,,1797,,,,,Probably,,Hampton,,Virginia,United States,,,,,,,Hampton,,Virginia,United States,,,,United States,Slave , Patriot (American Revolution) , War Hero,,,,,
39008,/opr/t0001/e5237,taylorcharleshenryjames,Charles Henry James,Taylor,M,,No (?),Enslaved,"Unknown exactly when he gained his freedom. In 1869, he ran away from his father's cotton farm",,,"His parents, Rufus Carson and a woman of unknown name, were both enslaved",Ran away from a cotton farm in 1869 (escaping sharecropping?),Literate. Taught himself to read by 1869. He claimed to have studied at  Oberlin College or the University of Michigan at Ann Arbor (though there are no records) and possibly studied at Wilberforce University. Admitted to the Indiana state bar in 1877,Unknown,,A Democrat and controversial figure. In 1887 he  became U.S. minister resident and consul general in Liberia,,,,,21,4,1856,,,,,,25,5,1899,,,,,,,,Perry County,Alabama,United States,,,,,,,Baltimore,,Maryland,United States,,,,United States,Slave , Diplomat , Lawyer , Print Journalist,,,,
38000,/opr/t0001/e3870,taylorgeorgeedwin,George Edwin,Taylor,M,Freeborn,yes,,,,,"the son of Bryant Taylor, a slave at the time of George's birth, and Amanda Hines, a free woman",,,,,Free before 13th Amendment,,,,,4,8,1857,,,,,,23,11,1925,,,,,,,Little Rock,,Arkansas,United States,,,,,,,Jacksonville,,Florida,United States,,,,United States,Labor Reformer , Political Activist , Print Journalist , Fraternal Organization Leader / Member,,,,
38004,/opr/t0001/e3874,taylorpreston,Preston,Taylor,M,,Status changed during the Civil War,Born enslaved,"In 1864 he enlisted in Company G, 116th U.S. Infantry. His legal status is not mentioned",,,His parents were Zed and Betty Taylor,May have run away to join the Union army,Presumably literate. Helped found Tennessee State Agriculture and Industrial State Normal College,Preached for the Disciples of Christ (or Christian Church),,"A Union Army drummer, Taylor was later a stonecutter, railroad porter, and funeral director who amassed almost $500,000 by the time of his death in 1931",,,,,7,11,1849,,,,,,13,4,1931,,,,,,,Shreveport,,Louisiana,United States,,,,,,,Nashville,,Tennessee,United States,,,,United States,Slave , Soldier , Mortician / Funeral Home Director , Christian Clergy / Lay Leader,,,,
36575,/opr/t0001/e2396,taylorprince,Prince,Taylor,M,,Yes,,,"Unknown Status at birth, later free",,"Unknown mother. Taylor's father was probably Prince Taylor (?–1804), a slave of John Taylor of Lunenburg.",,,,,Free before 13th Amendment,,,,,,,1755,,,,,,,,1828,,,,,,,Lunenburg,,Massachusetts,United States,,,,,,,,Essex County,New York,United States,,,,United States,Farmer , Entrepreneur , Soldier , Sailor (Navy),,,,
38524,/opr/t0001/e4752,taylorsusiebakerking,Susie Baker King,Taylor,F,,Yes,Born enslaved,"Escaped in April 1862 when her uncle brought her to  St. Catherines Island, off the Georgia coast. From there they traveled behind Union lines",,,The eldest of nine children of Hagar Ann Reed and Raymond Baker. Both parents were enslaved,Fugitive Slave,"Literate. Her grandmother, a freedwoman, sent Susie to a secret school",Unknown,https://docsouth.unc.edu/neh/taylorsu/menu.html,"Free before 13th Amendment. A Civil War nurse, laundress and teacher, she is the only black woman known to have written of her experiences in the Civil War. ",https://docsouth.unc.edu/neh/taylorsu/menu.html,,,,6,8,1848,,,,,,6,10,1912,,,,,,,Isle of Wight,,Georgia,United States,,,,,,,Boston,,Massachusetts,United States,,,,United States,Slave , Educator , Nurse , Autobiographer / Memoirist , Slave Narrative Author,,,
