LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"e $150,000-350,000","METER CHECK MEASUREMENT SERVICES, L.L.C.",2125 N BEECH AVE,BROKEN ARROW,OK,74012,213112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,04/14/2020,Prosperity Bank,OK - 01
"e $150,000-350,000",METRO CARTAGE LLC,3001 POLE RD,MOORE,OK,73160,484121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,05/03/2020,"Bank of America, National Association",OK - 04
"e $150,000-350,000","METRO GRANITE, LLC",151 E. MEMORIAL RD,OKLAHOMA CITY,OK,73114,238990,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,15,04/09/2020,Arvest Bank,OK - 05
"e $150,000-350,000",METRO MECHANICAL SUPPLY LLC,9900 E 47th Pl,TULSA,OK,74146,331110,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,21,04/14/2020,First Oklahoma Bank,OK - 01
"e $150,000-350,000",METRO RADIO GROUP LLC,2020 ALAMEDA ST,NORMAN,OK,73071,515112,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,17,04/04/2020,Armstrong Bank,OK - 04
"e $150,000-350,000","METRO RESTAURANT ASSOCIATES, INC",6418 N WESTERN AVENUE,OKLAHOMA CITY,OK,73116,722511,Corporation,Unanswered,Unanswered,Unanswered,,34,04/07/2020,Arvest Bank,OK - 05
"e $150,000-350,000","METRO SURFACES, LLC",4000 WILL ROGERS PKWY,OKLAHOMA CITY,OK,73108,444190,Subchapter S Corporation,White,Male Owned,Non-Veteran,,31,04/05/2020,Valliance Bank,OK - 05
"e $150,000-350,000","METROPLEX CONSTRUCTION, INC.",2320 S. PENNSYLVANIA AVE,OKLAHOMA CITY,OK,73108,238310,Corporation,Unanswered,Unanswered,Unanswered,,25,04/07/2020,First Fidelity Bank,OK - 05
"e $150,000-350,000",METROPOLITAN BETTER LIVING CENTER INC,702 NE   37TH ST,OKLAHOMA CITY,OK,73105,624120,Corporation,Unanswered,Unanswered,Unanswered,,27,04/07/2020,Arvest Bank,OK - 05
"e $150,000-350,000",METROPOLITAN BIBLE CHURCH,7201 W BRITTON RD,OKLAHOMA CITY,OK,73132,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,45,04/13/2020,BancFirst,OK - 03
"e $150,000-350,000",METROPOLITAN CONCRETE CONSTRUCTION INC,6934 E. 11th St,TULSA,OK,74112,238110,Corporation,Unanswered,Unanswered,Unanswered,,27,04/07/2020,Arvest Bank,OK - 01
"e $150,000-350,000",METROPOLITAN MANAGEMENT CO INC.,82 ARMSTRONG DR,MUSTANG,OK,73064,531311,Corporation,Unanswered,Unanswered,Unanswered,,19,04/08/2020,Texas Bank and Trust Company,OK - 03
"e $150,000-350,000","MEUNIOT STEEL, INC.",3080 E 71st St,TULSA,OK,74136,238120,Corporation,Unanswered,Female Owned,Non-Veteran,,45,04/13/2020,Grand Bank,OK - 01
"e $150,000-350,000",MEW PRACTICE MANAGEMENT,518 Merchant Dr,NORMAN,OK,73069,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/11/2020,Valliance Bank,OK - 04
"e $150,000-350,000","MEXICALI BORDER CAFE, INC.",14 W RECONCILIATION WAY,TULSA,OK,74103,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,48,04/27/2020,Mabrey Bank,OK - 01
"e $150,000-350,000","MEXICAN RADIO, LLC",2500 N WALKER AVE,OKLAHOMA CITY,OK,73103,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/06/2020,BancFirst,OK - 05
"e $150,000-350,000","MEXICO JOE'S, INC.",311 E Hall of Fame,STILLWATER,OK,74074,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,Simmons Bank,OK - 03
"e $150,000-350,000",MEYER BROTHERS LLC,1964 NW 12th Ave,NORMAN,OK,73072,237990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/09/2020,BancFirst,OK - 04
"e $150,000-350,000",MGS CONSTRUCTION SERVICES INC,310 east TAYLOR DR,SALLISAW,OK,74955,236220,Corporation,Unanswered,Male Owned,Veteran,,21,04/05/2020,Armstrong Bank,OK - 02
"e $150,000-350,000","MIAMI AUTO SUPERCENTER, INC.",1601 N Main St,MIAMI,OK,74354,441110,Corporation,Unanswered,Male Owned,Unanswered,,30,04/04/2020,Firstar Bank,OK - 02
"e $150,000-350,000",MIAMI NATION ENTERPRISES,3531 P ST NW,MIAMI,OK,74354,921150,Corporation,Unanswered,Unanswered,Unanswered,,18,04/07/2020,Arvest Bank,OK - 02
"e $150,000-350,000","MICHAEL BROOKS-JIMENEZ, P.C.",5708 S WESTERN AVE,OKLAHOMA CITY,OK,73109,541110,Corporation,Hispanic,Male Owned,Non-Veteran,,16,04/06/2020,Arvest Bank,OK - 05
"e $150,000-350,000",MICHAEL CHENG DDS PC,100 W 15th St,EDMOND,OK,73013,621210,Corporation,Unanswered,Unanswered,Unanswered,,12,04/11/2020,MidFirst Bank,OK - 05
"e $150,000-350,000","MICHAEL W. GEIGER, O.D.,P.C.",809 E. TAMARACK RD,ALTUS,OK,73521,621320,Corporation,Unanswered,Unanswered,Unanswered,,27,04/11/2020,Stockmans Bank,OK - 03
"e $150,000-350,000","MICHAEL'S GRILL, INC.",2824 WEST COUNTRY CLUB DR,OKLAHOMA CITY,OK,73116,722511,Corporation,Unanswered,Unanswered,Unanswered,,20,04/11/2020,BancFirst,OK - 05
"e $150,000-350,000","MICK'S VAULT WORKS, LLC",13915 N HARVEY AVE,EDMOND,OK,73013,238290,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,16,04/13/2020,Oklahoma State Bank,OK - 05
"e $150,000-350,000",MICROFRAME CORPORATION,604 S 12TH ST,BROKEN ARROW,OK,74012,423620,Corporation,White,Female Owned,Non-Veteran,,15,04/11/2020,RCB Bank,OK - 01
"e $150,000-350,000",MID AMERICA ROOFING & CONSTRUCTION INC,2541 NW 2ND,OKLAHOMA CITY,OK,73107,238160,Corporation,Unanswered,Unanswered,Unanswered,,18,04/16/2020,First National Bank of Oklahoma,OK - 05
"e $150,000-350,000",MID DEL WINGS LLC,5500 TINKER DIAGONAL,OKLAHOMA CITY,OK,73115,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,82,04/11/2020,RCB Bank,OK - 04
"e $150,000-350,000","MID WEST SERVICES, LLC",2400 INDUSTRIAL BLVD,WEATHERFORD,OK,73096,237120,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,12,04/05/2020,Southwest Bank of Weatherford,OK - 03
"e $150,000-350,000",MID-AMERICA FOOD DISTRIBUTORS LLC,3101 S Van Buren,ENID,OK,73703,424410,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,19,04/03/2020,The Bank of Kremlin,OK - 03
"e $150,000-350,000","MID-AMERICAN SPARKS, LLC",18905 S. 4150 RD,CLAREMORE,OK,74017,811310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35,04/14/2020,BancFirst,OK - 02
"e $150,000-350,000","MID-CON DATA SERVICES, LLC",13431 N.Broadway Ste 115,OKLAHOMA CITY,OK,73114,541990,Partnership,Unanswered,Unanswered,Unanswered,,41,04/11/2020,MidFirst Bank,OK - 05
"e $150,000-350,000",MID-CONTINENT TRUCK SALES,891 W. Adkins Hill Rd,NORMAN,OK,73072,532120,Corporation,Unanswered,Unanswered,Unanswered,,16,04/16/2020,The First National Bank in Marlow,OK - 04
"e $150,000-350,000",MID-DEL GROUP HOME INC,1540 REPUBLIC CIR,OKLAHOMA CITY,OK,73110,623210,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,40,04/27/2020,Arvest Bank,OK - 04
"e $150,000-350,000","MID-DEL VISION SOURCE, PLLC",2008 S POST RD,OKLAHOMA CITY,OK,73130,621320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/08/2020,Valor Bank,OK - 04
"e $150,000-350,000",MID-PLAINS CONSTRUCTION INC,PO Box 237,MEAD,OK,73449,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/07/2020,Simmons Bank,OK - 02
"e $150,000-350,000",MID-SOUTH CONTRACTING LLC,8524 S WESTERN AVE Suite 113,OKLAHOMA CITY,OK,73139,237110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/10/2020,First Fidelity Bank,OK - 04
"e $150,000-350,000","MID-STATES HOSPITALITY, LLC",200 Civic Center,TULSA,OK,74103,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26,04/07/2020,Bank 7,OK - 01
"e $150,000-350,000","MID-STATES OILFIELD MACHINE, LLC",6501 Interpace Road,OKLAHOMA CITY,OK,73135,333132,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/07/2020,MidFirst Bank,OK - 04
"e $150,000-350,000",MID-STATES WHOLESALE LUMBER CO.,2701 SW 15TH ST,OKLAHOMA CITY,OK,73108,423310,Corporation,Unanswered,Male Owned,Unanswered,,30,04/09/2020,"Shamrock Bank, National Association",OK - 05
"e $150,000-350,000",MID-WEST CONCRETE LLC,808 N 16TH ST,BROKEN ARROW,OK,74012,238110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/29/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MID-WEST PRINTING & PUBLISHING COMPANY,1227 N 9TH ST,SAPULPA,OK,74066,323111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/07/2020,American Heritage Bank,OK - 01
"e $150,000-350,000",MIDWAY MACHINING COMPANY LLC,304 N REDBUD AVE,BROKEN ARROW,OK,74012,333132,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,45,04/11/2020,AVB Bank,OK - 01
"e $150,000-350,000",MIDWEST CITY FEAST LLC,5807 SE 15TH ST,OKLAHOMA CITY,OK,73110,722514,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,60,04/28/2020,Security State Bank of Oklahoma,OK - 04
"e $150,000-350,000","MIDWEST COMMERCIAL, LLC",35209 HWY 99A,EARLSBORO,OK,74840,236210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/11/2020,BancFirst,OK - 05
"e $150,000-350,000","MIDWEST CRANE SERVICES, LLC",4300 E 36TH ST N,TULSA,OK,74115,488210,Limited  Liability Company(LLC),American Indian or Alaska Native,Female Owned,Non-Veteran,,18,04/05/2020,Mabrey Bank,OK - 01
"e $150,000-350,000",MIDWEST ENGINEERING & TESTING,2025 S NICKLAS AVE,OKLAHOMA CITY,OK,73128,541330,Corporation,Unanswered,Unanswered,Non-Veteran,,23,04/05/2020,Valliance Bank,OK - 03
"e $150,000-350,000","MIDWEST FABRICATORS, LLC",10521 N. GARNETT ST,OKLAHOMA CITY,OK,73114,238220,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,14,04/05/2020,Central Bank of Oklahoma,OK - 05
"e $150,000-350,000","MIDWEST FLOORING INSTALLATION, LLC",531 N PORTLAND AVE STE 100,OKLAHOMA CITY,OK,73107,423310,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0,04/08/2020,Great Plains National Bank,OK - 05
"e $150,000-350,000",MIDWEST HOSPITALIST GROUP PLLC,"1000 W WILSHIRE BLVD, SUITE 121",OKLAHOMA CITY,OK,73116,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/11/2020,Arvest Bank,OK - 05
"e $150,000-350,000","MIDWEST IRRIGATION & LANDSCAPE, LLC",16301 n Rockwell Ave,EDMOND,OK,73013,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/05/2020,First National Bank of Oklahoma,OK - 05
"e $150,000-350,000",MIDWEST MARBLE CO.,510 S. Quincy,TULSA,OK,74120,238390,Corporation,White,Male Owned,Non-Veteran,,16,04/15/2020,Yorktown Bank,OK - 01
"e $150,000-350,000","MIDWEST NEPHROLOGY GROUP, PLLC",9230 E RENO AVE STE B,OKLAHOMA CITY,OK,73130,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/08/2020,Frontier State Bank,OK - 04
"e $150,000-350,000",MIDWEST VETERINARY HOSPITAL INC,720 S Air Depot,"OKLAHOMA CITY, OK",OK,73110,541940,Corporation,Unanswered,Unanswered,Unanswered,,22,04/13/2020,FNB Community Bank,OK - 04
"e $150,000-350,000","MIKE ALEXANDER COMPANY, INC",1120  1ST ST,TULSA,OK,74120,332312,Corporation,Unanswered,Male Owned,Veteran,,39,04/11/2020,RCB Bank,OK - 01
"e $150,000-350,000",MIKE'S INVESTMENTS L.L.C.,2121 GENERAL PERSHING BLVD,OKLAHOMA CITY,OK,73107,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,30,04/09/2020,Arvest Bank,OK - 05
"e $150,000-350,000",MILES ASSOCIATES INCORPORATED,865 Research Parkway Suite 100,OKLAHOMA CITY,OK,73104,541310,Corporation,Unanswered,Unanswered,Unanswered,,22,04/09/2020,MidFirst Bank,OK - 05
"e $150,000-350,000","MILL CREEK DOLOMITE, LLC.",9915 AMOS CONLEY RD,MILL CREEK,OK,74856,212311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/15/2020,Meadows Bank,OK - 02
"e $150,000-350,000",MILLENNIUM GOLF PROPERTIES,10909 CLUBHOUSE RD,EDMOND,OK,73013,713910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/07/2020,Frazer Bank,OK - 05
"e $150,000-350,000",MILLER ARCHITECTS INC. PC,13401 North Western Avenue Suite 302,OKLAHOMA CITY,OK,73114,541310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,14,04/09/2020,Chickasaw Community Bank,OK - 05
"e $150,000-350,000",MILLER BROTHERS WELDING & ROUSTABOUT INC.,2417 Hwy 99 North,STROUD,OK,74079,213112,Corporation,White,Male Owned,Unanswered,,15,04/05/2020,Stroud National Bank,OK - 03
"e $150,000-350,000",MILLER OFFICE EQUIPMENT INC,900 E WYANDOTTE AVE,MCALESTER,OK,74501,423420,Corporation,White,Male Owned,Non-Veteran,,29,04/07/2020,First National Bank & Trust Company of McAlester,OK - 02
"e $150,000-350,000","MILLSAP ELECTRIC, INC.",2700 12TH AVE NW,NORMAN,OK,73069,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/15/2020,First United Bank and Trust Company,OK - 04
"e $150,000-350,000",MINAL HOTELS LLC,3048 N. GRAND BLVD,OKLAHOMA CITY,OK,73107,721110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,92,04/10/2020,High Plains Bank,OK - 05
"e $150,000-350,000","MINGO VALLEY CHRISTIAN SCHOOL, INC",8304 S 107TH EAST AVE,TULSA,OK,74133,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,41,04/05/2020,BancFirst,OK - 01
"e $150,000-350,000",MINICK MATERIALS COMPANY,326 N. Council Rd.,OKLAHOMA CITY,OK,73127,423320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,41,04/07/2020,Simmons Bank,OK - 03
"e $150,000-350,000","MINISTRIES OF JESUS, INC.",1100 E I 35 FRONTAGE RD,EDMOND,OK,73034,813110,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,20,04/04/2020,Legacy Bank,OK - 03
"e $150,000-350,000","MIRACLE PRODUCTION, INC.",2215 COUNTY LINE RD,OKLAHOMA CITY,OK,73128,213112,Subchapter S Corporation,White,Male Owned,Non-Veteran,,24,04/13/2020,"BancCentral, National Association",OK - 03
"e $150,000-350,000","MITCHELL COMMUNICATIONS, INC",101 N VILLA AVE,OKLAHOMA CITY,OK,73107,238210,Corporation,Unanswered,Unanswered,Unanswered,,23,04/06/2020,Kirkpatrick Bank,OK - 05
"e $150,000-350,000","MLE SNF OPCO, LLC",963 SW 107th,OKLAHOMA CITY,OK,73170,623110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,107,04/28/2020,Happy State Bank,OK - 04
"e $150,000-350,000",MLS TECHNOLOGY INC,11505 E 43rd St,TULSA,OK,74146,531390,Corporation,Unanswered,Unanswered,Unanswered,,20,04/15/2020,Regent Bank,OK - 01
"e $150,000-350,000",MMS OKLAHOMA CITY INC,415 W WILSHIRE BLVD STE A,OKLAHOMA CITY,OK,73116,446199,Corporation,Unanswered,Unanswered,Unanswered,,18,04/30/2020,"BOKF, National Association",OK - 05
"e $150,000-350,000","MOBILE CARDIAC IMAGING, L.L.C.",7018 S Utica Ave,TULSA,OK,74136,813920,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,18,04/14/2020,"BOKF, National Association",OK - 01
"e $150,000-350,000","MOLECULERA LABS, INC",755 RESEARCH PKWY,OKLAHOMA CITY,OK,73104,541714,Corporation,Unanswered,Unanswered,Unanswered,,11,04/13/2020,"BOKF, National Association",OK - 05
"e $150,000-350,000",MOMENTUM TRANSPORTS,12284 HIGHWAY 30,ERICK,OK,73645,488999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/04/2020,Great Plains National Bank,OK - 03
"e $150,000-350,000","MOMENTUM3, LLC","7030 S Yale Ave, Suite 710",TULSA,OK,74136,511210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/06/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MONITORING AMERICA ALARM CO-OP,3025 S 116TH EAST AVE,TULSA,OK,74129,561621,Cooperative,Unanswered,Male Owned,Non-Veteran,,20,04/11/2020,The First National Bank and Trust Company of Broken Arrow,OK - 01
"e $150,000-350,000",MONKEY WRENCH PLUMBING LLC,925 n grand ave,ENID,OK,73701,238220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,24,04/03/2020,The Bank of Kremlin,OK - 03
"e $150,000-350,000",MONTE'S CLEANERS LLC,4917 N Western Ave,OKLAHOMA CITY,OK,73118,812320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,60,04/04/2020,First National Bank of Oklahoma,OK - 05
"e $150,000-350,000","MOON-BAKER AGENCY, INC.",130 E. Main Street,ADA,OK,74820,524210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/03/2020,"Vision Bank, National Association",OK - 04
"e $150,000-350,000","MOORE COUNSELING CENTER, P.C.",1044 SW 4TH ST,MOORE,OK,73160,621330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/14/2020,RCB Bank,OK - 04
"e $150,000-350,000",MOORE SONIC MANAGEMENT SERVICES INC,PO BOX 1069,PAULS VALLEY,OK,73075,722513,Corporation,Unanswered,Unanswered,Unanswered,,19,04/29/2020,First Liberty Bank,OK - 04
"e $150,000-350,000","MOORE YOUTH & FAMILY SERVICES, INC.",624 NW 5th Street,MOORE,OK,73160,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,32,04/14/2020,BancFirst,OK - 04
"e $150,000-350,000",MOREHEAD CONSTRUCTION LLC,101 N ELORA ST,LOCUST GROVE,OK,74352,236220,Limited  Liability Company(LLC),American Indian or Alaska Native,Male Owned,Non-Veteran,,20,04/08/2020,"Stride Bank, National Association",OK - 01
"e $150,000-350,000","MORGAN & ASSOCIATES, P.C.","2601 NW Expressway, Ste 205E",OKLAHOMA CITY,OK,73112,541110,Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,Legacy Bank,OK - 05
"e $150,000-350,000",MORGAN SERVICES CO LLC,251 S 41st Street East,MUSKOGEE,OK,74403,485991,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/27/2020,Prosperity Bank,OK - 01
"e $150,000-350,000",MORI KENT WHITE DDS,2802 8TH ST,WOODWARD,OK,73801,621210,Corporation,Unanswered,Unanswered,Unanswered,,13,04/08/2020,The Stock Exchange Bank,OK - 03
"e $150,000-350,000",MORRISON CONSTRUCTION CO INC,8147 E 63rd PL,TULSA,OK,74133,236116,Corporation,Unanswered,Unanswered,Unanswered,,19,04/11/2020,Oklahoma Capital Bank,OK - 01
"e $150,000-350,000","MORROW AND LAI, DDS, PC",2930 S PITTSBURG AVE,TULSA,OK,74114,621210,Corporation,Unanswered,Female Owned,Unanswered,,19,04/04/2020,Central Bank of Oklahoma,OK - 01
"e $150,000-350,000","MORSE & CO., PLLC",5121 South Wheeling Ave Suite 200,TULSA,OK,74105,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,15,04/07/2020,Oklahoma Central CU,OK - 01
"e $150,000-350,000",MORSE ELECTRIC INC.,2231 N 40TH ST W,MUSKOGEE,OK,74401,238210,Corporation,Unanswered,Unanswered,Unanswered,,16,04/07/2020,Armstrong Bank,OK - 02
"e $150,000-350,000","MORTON EXCAVATING, LLC",14264 278TH EAST AVE,COWETA,OK,74429,238910,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,29,04/10/2020,FNB Coweta,OK - 01
"e $150,000-350,000",MOUNTAIN INVESTMENTS LLC,3724 E  2ND ST STE D,EDMOND,OK,73034,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/07/2020,Arvest Bank,OK - 03
"e $150,000-350,000",MOUNTAIN VIEW MEATS CO.,465561 HIGHWAY 100,STILWELL,OK,74960,311611,Corporation,Unanswered,Unanswered,Unanswered,,24,04/07/2020,Arvest Bank,OK - 02
"e $150,000-350,000","MOXIE PEST CONTROL (OKLAHOMA), LLC",2600 LINDA LN STE 4,EDMOND,OK,73013,561710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/28/2020,Arvest Bank,OK - 05
"e $150,000-350,000",MPOWER INC,316 S Stallard,STILLWATER,OK,74074,624310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/28/2020,Simmons Bank,OK - 03
"e $150,000-350,000","MREATS CORRAL, LLC",8144 E 21st St,TULSA,OK,74129,999990,Corporation,White,Male Owned,Non-Veteran,,80,04/04/2020,Security Bank,OK - 01
"e $150,000-350,000",MRG OF BROKEN ARROW LLC,1100 North 20TH ST,BROKEN ARROW,OK,74012,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,65,04/06/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MRG OF GLENPOOL LLC,12131 S. Vancouver,GLENPOOL,OK,74066,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,65,04/06/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MRG OF SHAWNEE LLC,4901 N. KICKAPOO AVE Suite 1660,SHAWNEE,OK,74804,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,75,04/06/2020,Arvest Bank,OK - 05
"e $150,000-350,000",MRW TECHNOLOGIES INC,2301 W 171ST ST S,GLENPOOL,OK,74033,334513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/12/2020,"JPMorgan Chase Bank, National Association",OK - 01
"e $150,000-350,000",MS HENRY LAW OFFICE PLLC,1616 S MAIN ST,TULSA,OK,74119,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/28/2020,Regent Bank,OK - 01
"e $150,000-350,000",MSI INSPECTION SERVICE LLC,104 East 5th St,EDMOND,OK,73034,237120,Corporation,Unanswered,Unanswered,Unanswered,,23,04/09/2020,BancFirst,OK - 03
"e $150,000-350,000",MSW PROPERTIES INC,1002 SW ARD ST,LAWTON,OK,73505,721110,Corporation,White,Male Owned,Veteran,,33,04/08/2020,Cornerstone Bank,OK - 04
"e $150,000-350,000","MUD TRANS, INC",19471 E 1130 RD,ELK CITY,OK,73644,213112,Corporation,Unanswered,Male Owned,Unanswered,,14,04/27/2020,Great Plains National Bank,OK - 03
"e $150,000-350,000",MUIRFIELD RESOURCES COMPANY,2642 E 21st St Ste 285,TULSA,OK,74114,211111,Corporation,Unanswered,Unanswered,Unanswered,,13,04/06/2020,CrossFirst Bank,OK - 01
"e $150,000-350,000",MULLIN ENVIRONMENTAL INC,118 S ELM PL,BROKEN ARROW,OK,74012,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,17,04/09/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MULLIN PLUMBING WEST DIVISION INC,2936 N SHIELDS BLVD,MOORE,OK,73160,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,33,04/09/2020,Arvest Bank,OK - 04
"e $150,000-350,000",MULLIN SERVICES INC,118 S ELM PL,BROKEN ARROW,OK,74012,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,33,04/09/2020,Arvest Bank,OK - 01
"e $150,000-350,000",MULTILATERAL ENDOWMENT MANAGEMENT COMPANY,209 Lilac Drive Suite 130,EDMOND,OK,73034,523930,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,7,04/05/2020,First National Bank of Oklahoma,OK - 03
"e $150,000-350,000","MUNOZ CONSTRUCTION, INC.",1420 W CHESTNUT,ENID,OK,73703,237310,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/06/2020,InterBank,OK - 03
"e $150,000-350,000",MUNSEY INSULATION CORPORATION,800 MESSENGER LN,MOORE,OK,73160,238310,Corporation,Unanswered,Unanswered,Unanswered,,30,04/06/2020,First Fidelity Bank,OK - 04
